file_name,angle_nge2,angle_nge1,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10
DU91-W2-250_237,68.095,68.1084,68.1997,68.2855,69.029,69.9029,70.8567,71.7293,72.4919,72.8233,73.0952,72.9997,72.402
DU91-W2-250_238,68.3004,68.254,68.2972,68.3796,69.0646,69.8547,70.7583,71.6401,72.3711,72.591,72.7789,72.558,71.6976
DU91-W2-250_239,68.1299,68.1502,68.2266,68.3263,69.0609,69.933,70.8969,71.8394,72.5842,72.8767,73.0863,72.9326,72.21
DU91-W2-250_240,67.7226,67.7299,67.7865,67.8994,68.6751,69.4851,70.431,71.3662,72.1762,72.4726,72.6949,72.5877,72.026
DU91-W2-250_241,67.7379,67.7296,67.7933,67.8914,68.5878,69.4046,70.3502,71.2617,72.032,72.3282,72.5183,72.2422,71.4039
DU91-W2-250_242,67.5319,67.4921,67.5185,67.5696,68.1997,68.9725,69.8715,70.726,71.4227,71.6083,71.7784,71.5538,70.7498
DU91-W2-250_243,67.6577,67.6949,67.7475,67.8219,68.5279,69.399,70.3954,71.2384,71.9547,72.2498,72.4193,72.2106,71.381
DU91-W2-250_244,67.9977,68.027,68.0826,68.1782,68.9161,69.8002,70.7684,71.6566,72.3955,72.7207,72.943,72.6669,71.9864
DU91-W2-250_245,67.4452,67.4506,67.4694,67.5267,68.1526,68.9302,69.787,70.6419,71.3831,71.5495,71.7945,71.7019,71.2428
DU91-W2-250_246,67.8842,67.9127,68.0211,68.1868,68.9492,69.8347,70.8624,71.832,72.594,72.9855,73.2548,73.0669,72.5925
DU91-W2-250_247,67.3859,67.4512,67.5261,67.6163,68.3233,69.1859,70.1718,71.0986,71.7934,72.166,72.3948,72.2914,72.8985
DU91-W2-250_248,67.5798,67.6372,67.6788,67.7649,68.528,69.3815,70.2984,71.2152,72.0138,72.3282,72.6335,72.7078,74.3684
DU91-W2-250_249,68.0352,68.0629,68.1513,68.3073,69.0823,69.9836,71.028,72.0093,72.7677,73.1709,73.4764,73.3038,72.959
DU91-W2-250_250,67.5824,67.5976,67.6277,67.6835,68.379,69.1978,70.1008,70.9391,71.6627,71.918,72.2164,72.1378,71.6464
DU91-W2-250_251,67.9217,67.8871,67.9385,68.0201,68.6964,69.4764,70.3977,71.2679,71.9643,72.162,72.4567,72.3782,71.9522
DU91-W2-250_252,67.7031,67.6679,67.709,67.7391,68.4022,69.1568,69.9863,70.8069,71.5065,71.6834,71.8611,71.6245,70.7578
DU91-W2-250_253,68.1404,68.1503,68.1566,68.2453,68.9712,69.8542,70.7448,71.622,72.3881,72.7077,72.9856,72.8771,72.2297
DU91-W2-250_254,67.5348,67.4665,67.4644,67.5161,68.1392,68.8964,69.7856,70.5994,71.2649,71.455,71.661,71.4448,70.6638
DU91-W2-250_255,67.4432,67.413,67.4499,67.5244,68.2116,68.9605,69.8406,70.7047,71.4509,71.7476,71.9391,71.8411,71.2781
DU91-W2-250_256,68.402,68.4629,68.6246,68.7199,69.5344,70.5569,71.5171,72.5046,73.442,73.803,74.1377,74.1529,75.003
DU91-W2-250_257,67.5782,67.6136,67.6583,67.7347,68.4773,69.342,70.3234,71.1817,71.9156,72.2191,72.4222,72.2707,71.5803
DU91-W2-250_258,67.5346,67.5235,67.577,67.6821,68.3447,69.1247,70.0349,70.9223,71.6925,71.9395,72.1583,72.2066,72.3258
DU91-W2-250_259,67.8455,67.7951,67.8356,67.8638,68.5056,69.2342,70.0436,70.832,71.5042,71.6987,72.0289,71.9511,72.0045
DU91-W2-250_260,68.1924,68.1419,68.1699,68.2616,68.9355,69.7515,70.6231,71.4308,72.1244,72.3195,72.6004,72.4325,71.7105
DU91-W2-250_261,67.4097,67.3433,67.3621,67.4332,68.039,68.7898,69.6342,70.425,71.0925,71.2733,71.5605,71.3025,70.6519
DU91-W2-250_262,68.0278,68.0413,68.0976,68.2032,69.0108,69.8698,70.8043,71.715,72.5031,72.8584,73.0203,72.7888,72.1576
DU91-W2-250_263,68.1475,68.1962,68.3262,68.4009,69.1575,70.0801,71.036,71.9386,72.7375,73.1541,73.3606,73.2044,72.8166
DU91-W2-250_264,68.3794,68.3583,68.3382,68.3733,69.0436,69.8616,70.7377,71.5717,72.2603,72.4236,72.6585,72.407,71.6575
DU91-W2-250_265,67.7002,67.7,67.7658,67.899,68.5914,69.4108,70.3593,71.3044,72.0376,72.307,72.5078,72.4363,71.7397
DU91-W2-250_266,67.4411,67.3972,67.4388,67.4753,68.093,68.8288,69.6651,70.4639,71.1376,71.3111,71.6502,71.4704,71.052
DU91-W2-250_267,67.8002,67.7699,67.7877,67.8687,68.5839,69.4185,70.3499,71.2112,71.9175,72.1825,72.3662,72.1094,71.2719
DU91-W2-250_268,67.6517,67.6183,67.654,67.7403,68.4453,69.1987,70.0881,70.9512,71.7032,71.9547,72.2294,72.137,71.9134
DU91-W2-250_269,67.5801,67.562,67.6015,67.6819,68.4319,69.29,70.1975,71.0772,71.8322,72.1614,72.3766,72.198,71.5105
DU91-W2-250_270,67.3549,67.3543,67.4266,67.4941,68.1277,68.9169,69.8377,70.7349,71.4038,71.6936,71.9216,71.9463,72.1422
DU91-W2-250_271,68.4809,68.5903,68.6875,68.8441,69.7127,70.6642,71.6872,72.7014,73.6182,74.0186,74.3467,74.2971,74.7392
DU91-W2-250_272,68.1716,68.2097,68.3213,68.4396,69.2089,70.0828,71.0966,72.0253,72.7666,73.095,73.3133,73.1745,72.5467
DU91-W2-250_273,67.8834,67.8858,67.9285,68.0184,68.7751,69.6382,70.5336,71.4129,72.1633,72.468,72.681,72.5727,71.9113
DU91-W2-250_274,67.698,67.677,67.7233,67.7687,68.4514,69.246,70.1707,71.0362,71.7412,71.959,72.2454,72.1115,71.5064
DU91-W2-250_275,67.6666,67.6914,67.7887,67.851,68.5361,69.374,70.3118,71.203,71.9757,72.2141,72.3677,72.2333,71.4056
DU91-W2-250_276,67.4169,67.4915,67.5075,67.5716,68.3195,69.1741,70.1005,70.9937,71.7817,72.0753,72.3132,72.1902,71.9598
DU91-W2-250_277,67.8332,67.8345,67.9273,67.9703,68.6404,69.4645,70.3557,71.2182,71.9574,72.1813,72.3756,72.2236,71.5916
DU91-W2-250_278,67.6397,67.6029,67.6375,67.7227,68.4146,69.1626,70.0529,70.9272,71.7041,71.9327,72.1699,72.0892,71.5313
DU91-W2-250_279,68.021,68.0697,68.2039,68.2974,69.0484,69.952,70.9642,71.8496,72.627,72.995,73.2727,73.0699,72.5855
DU91-W2-250_280,67.4572,67.4935,67.5771,67.6542,68.3412,69.1886,70.1774,71.0805,71.8027,72.1073,72.3493,72.2029,71.6394
DU91-W2-250_281,67.6713,67.7686,67.8976,67.9862,68.7962,69.7811,70.7443,71.6868,72.5279,72.9523,73.2163,73.0473,72.6216
DU91-W2-250_282,67.4942,67.4791,67.5271,67.5376,68.1859,68.9932,69.8741,70.6726,71.3482,71.5495,71.8173,71.6683,71.2546
DU91-W2-250_283,67.9031,67.9739,68.0386,68.1558,68.9841,69.8963,70.8596,71.7965,72.6227,73.0372,73.2187,73.0251,72.461
DU91-W2-250_284,67.5883,67.5728,67.6155,67.6466,68.3211,69.113,69.9706,70.7932,71.4921,71.7089,72.0029,71.8235,71.1666
DU91-W2-250_285,67.7725,67.7984,67.9109,67.9944,68.7228,69.5955,70.5987,71.4654,72.1885,72.4973,72.7679,72.5764,72.278
DU91-W2-250_286,67.5112,67.5004,67.5653,67.6197,68.266,69.0569,69.9475,70.7915,71.5138,71.7559,71.9254,71.76,71.1149
DU91-W2-250_287,67.5517,67.6063,67.6627,67.7784,68.5679,69.407,70.3771,71.3602,72.0665,72.4664,72.7596,72.7324,73.1008
DU91-W2-250_288,67.8802,67.853,67.8967,67.9367,68.5911,69.4034,70.2962,71.0958,71.7846,71.9747,72.2516,72.1022,71.5728
DU91-W2-250_289,67.9901,67.9375,67.9629,68.0787,68.708,69.4597,70.3365,71.1729,71.878,72.0759,72.3121,72.1245,71.3612
DU91-W2-250_290,67.9283,67.9392,68.0132,68.0869,68.773,69.6217,70.5814,71.4889,72.1847,72.4388,72.617,72.4124,71.6202
DU91-W2-250_291,67.6267,67.6556,67.7103,67.77,68.4978,69.3946,70.326,71.1908,71.9252,72.232,72.4183,72.2378,71.4089
DU91-W2-250_292,67.432,67.5083,67.527,67.5943,68.3492,69.2073,70.1422,71.0378,71.8393,72.1293,72.3686,72.2402,72.0077
DU91-W2-250_293,68.2151,68.1465,68.1558,68.2493,68.9125,69.6441,70.4969,71.3092,71.9992,72.1511,72.4687,72.2874,71.595
